amount,velocity,location_risk,device_change,fraud
11229,16,1,1,0
44018,9,1,1,0
45879,10,1,1,0
4014,3,0,0,0
20248,5,0,1,0
6929,14,1,0,0
17982,8,1,1,0
43104,14,1,0,1
30558,18,0,0,1
36780,2,0,0,0
6136,16,0,1,0
41915,17,1,1,1
41481,9,1,0,0
34038,20,1,0,1
30746,3,0,0,0
22281,19,1,0,1
1767,13,1,1,0
23281,2,0,1,0
38218,13,0,0,1
13962,17,0,1,0
31449,7,0,1,0
38880,13,1,0,1
40112,6,1,0,0
41163,6,1,1,0
44502,16,0,1,1
41294,10,0,1,0
26755,14,1,1,1
940,2,1,0,0
11728,12,0,0,0
2265,13,1,0,0
29202,19,0,1,1
46012,6,1,1,0
14064,15,1,1,0
37402,3,0,1,0
31137,12,0,1,1
42868,7,1,1,0
29838,10,1,0,0
15186,18,1,0,0
39443,5,0,0,0
24444,1,1,1,0
32345,14,0,1,1
11648,8,0,0,0
25337,8,1,0,0
35705,1,0,0,0
15042,12,1,0,0
49511,17,1,1,1
29953,17,0,1,1
8677,8,0,1,0
44020,20,1,1,1
42148,4,0,0,0
25916,19,0,0,1
41307,5,0,0,0
26825,9,1,0,0
9746,11,1,1,0
27888,16,1,1,1
22716,6,1,1,0
42657,16,1,1,1
30344,4,1,1,0
5141,2,0,1,0
32873,17,0,0,1
48764,16,0,1,1
41638,2,1,1,0
17450,9,1,1,0
9701,16,1,0,0
8173,11,1,1,0
48418,1,0,0,0
14295,8,0,1,0
32350,7,1,0,0
20507,17,0,1,1
2874,20,1,0,0
34652,13,1,0,1
27871,6,1,0,0
46934,7,0,0,0
47961,20,1,1,1
12616,15,1,1,0
32184,5,0,0,0
4045,8,0,1,0
746,2,1,0,0
27430,14,0,0,1
46268,12,1,0,1
45902,15,1,0,1
256,10,1,1,0
1305,19,1,0,0
18885,19,0,0,0
45861,14,0,0,1
8072,8,0,0,0
24020,16,1,1,1
44008,16,1,0,1
35144,4,1,1,0
1662,12,0,0,0
30789,4,1,1,0
4366,16,1,0,0
36470,6,0,1,0
2981,9,1,0,0
7934,15,0,0,0
29398,11,1,1,1
34141,11,0,0,1
44802,10,1,1,0
46885,6,0,1,0
2601,17,0,1,0
22532,8,1,0,0
16456,18,1,1,0
7512,12,0,0,0
3721,18,0,0,0
10364,11,0,1,0
19703,12,1,1,0
44689,20,0,1,1
47410,4,1,1,0
40438,10,0,0,0
12200,6,0,1,0
37829,19,0,1,1
21822,9,0,0,0
28186,14,1,0,1
21864,1,0,1,0
23037,18,0,0,1
43486,13,1,1,1
34619,6,0,1,0
16580,15,0,0,0
38587,2,1,1,0
34624,8,0,1,0
1135,5,1,0,0
28080,9,1,0,0
45609,14,1,0,1
22226,20,1,1,1
37106,5,1,0,0
15524,7,1,0,0
40483,20,0,1,1
13267,18,0,1,0
5900,19,1,1,0
4350,16,0,0,0
35867,9,0,1,0
14156,1,0,1,0
30846,2,1,1,0
44849,17,0,1,1
30353,2,0,0,0
3468,7,0,1,0
36063,15,0,0,1
39007,13,0,0,1
35064,1,0,0,0
26978,10,1,1,0
25508,17,0,0,1
2539,8,0,0,0
38418,14,1,1,1
19584,14,1,1,0
20892,11,1,1,1
36267,6,1,0,0
31696,16,0,1,1
25734,12,0,1,1
45280,1,1,1,0
7339,4,0,0,0
14849,2,1,0,0
36697,19,1,0,1
24644,12,1,0,1
11183,13,0,0,0
2294,8,0,0,0
17764,18,0,1,0
41912,6,1,0,0
40155,7,0,1,0
39931,4,1,1,0
38721,18,0,0,1
4111,3,1,1,0
5477,7,1,0,0
9010,13,0,1,0
49785,14,0,0,1
17801,6,1,1,0
43811,10,0,1,0
26731,6,0,0,0
22794,18,1,0,1
24779,6,0,0,0
11942,17,1,0,0
5727,2,1,0,0
46637,11,0,1,1
47879,6,1,0,0
39926,9,0,0,0
32254,7,0,1,0
10293,12,0,1,0
31441,10,1,1,0
20999,4,0,0,0
3090,17,1,0,0
4870,1,1,0,0
44980,9,1,1,0
31788,1,0,1,0
32457,5,1,0,0
47978,15,0,0,1
41404,1,1,0,0
39693,11,0,1,1
42471,5,1,1,0
44092,4,0,1,0
3735,11,1,1,0
11089,18,0,1,0
22303,1,0,0,0
17882,14,0,0,0
17490,20,1,1,0
1129,6,1,1,0
37981,1,0,1,0
40074,12,0,0,1
21695,5,0,0,0
28963,5,1,1,0
37605,7,0,0,0
40470,7,0,1,0
44171,8,1,0,0
14141,4,0,0,0
45243,9,0,0,0
37380,3,0,0,0
2735,15,0,1,0
36364,15,0,0,1
12472,20,1,1,0
40324,5,1,0,0
11657,12,0,1,0
47723,1,1,1,0
6543,5,0,1,0
16313,17,1,0,0
15242,5,0,1,0
29092,2,1,1,0
1518,11,1,0,0
7113,14,0,1,0
13691,13,1,1,0
31486,10,1,0,0
44220,19,0,0,1
15970,15,1,0,0
11941,18,0,1,0
16458,3,0,0,0
29078,18,1,1,1
4950,19,1,1,0
25474,14,0,0,1
44382,13,1,0,1
3553,18,0,0,0
21199,4,1,1,0
25318,13,1,0,1
46200,1,1,1,0
14187,4,1,0,0
35619,1,1,0,0
5063,4,1,0,0
48347,13,1,1,1
31299,5,0,1,0
15603,20,0,1,0
39205,7,0,1,0
48568,11,0,1,1
11699,1,0,1,0
26469,5,1,1,0
29183,1,0,0,0
48042,6,0,0,0
12447,19,1,1,0
17576,10,1,0,0
34014,10,1,0,0
44648,13,0,1,1
33353,1,0,1,0
36017,4,1,1,0
37535,12,1,0,1
47787,20,0,1,1
46048,1,1,0,0
15739,7,1,0,0
35464,9,0,0,0
41546,8,0,1,0
35289,18,1,1,1
10363,3,0,1,0
38760,1,0,1,0
9221,4,1,0,0
6232,9,1,1,0
37427,14,1,1,1
12712,4,1,0,0
49279,16,0,1,1
1199,19,0,1,0
16475,13,1,1,0
49141,4,0,0,0
45243,19,1,0,1
41135,6,1,0,0
398,14,1,0,0
24268,2,0,1,0
23984,9,1,0,0
38677,5,1,1,0
40191,4,0,0,0
1254,14,1,1,0
32096,19,1,1,1
19046,1,1,0,0
32556,2,0,0,0
48643,17,1,1,1
11804,1,1,0,0
16003,9,0,0,0
12749,9,0,1,0
44394,9,1,1,0
44350,19,1,0,1
29599,14,0,0,1
284,3,1,0,0
16432,17,0,0,0
19226,3,1,0,0
39916,2,1,0,0
32230,6,1,0,0
43431,11,1,0,1
32365,6,0,1,0
25692,17,0,0,1
24413,18,0,0,1
14219,6,1,1,0
17375,20,0,0,0
8509,5,0,1,0
48480,9,0,0,0
47877,1,1,0,0
23757,5,0,1,0
28406,19,1,1,1
23779,16,0,1,1
23475,11,1,0,1
25506,10,0,1,0
3263,12,0,1,0
28340,16,1,0,1
2468,6,0,1,0
36675,3,0,1,0
45337,15,1,0,1
9365,6,1,1,0
30813,14,0,1,1
24131,18,0,0,1
5774,17,1,0,0
21435,20,0,1,1
29446,20,0,1,1
22225,1,0,0,0
3526,17,1,0,0
36069,7,0,0,0
9167,15,1,1,0
15035,13,1,1,0
40666,15,1,0,1
35929,3,1,1,0
3858,10,1,0,0
45023,5,0,0,0
14262,13,0,0,0
22720,16,0,0,1
18138,16,0,1,0
14950,6,0,0,0
32956,17,1,1,1
38962,9,1,0,0
37776,18,0,0,1
31486,15,1,1,1
34832,19,1,1,1
23381,3,1,1,0
39041,10,0,0,0
22533,10,0,1,0
794,5,1,0,0
1805,5,1,1,0
2063,13,1,1,0
28939,13,1,1,1
42231,18,0,0,1
34862,9,0,0,0
5144,16,0,1,0
13915,17,0,0,0
29523,8,1,1,0
41182,5,1,0,0
26326,10,1,0,0
49637,18,1,1,1
38996,11,0,1,1
2257,14,1,0,0
26504,4,0,0,0
41168,10,1,0,0
995,19,0,0,0
14030,9,1,0,0
44462,4,1,0,0
40753,9,1,1,0
46010,7,1,0,0
39463,11,1,1,1
38371,11,1,0,1
16140,16,0,1,0
35812,4,1,0,0
44768,2,1,0,0
28676,3,0,0,0
48759,10,0,1,0
29799,12,1,0,1
30482,11,1,0,1
16299,15,0,0,0
35073,10,0,1,0
14638,7,1,1,0
46686,13,0,1,1
4811,7,1,0,0
1324,8,0,1,0
22556,19,1,0,1
18785,7,1,0,0
11483,1,0,0,0
33846,20,0,0,1
29426,20,0,0,1
23088,15,1,1,1
14225,8,0,0,0
42252,7,1,1,0
25999,11,1,0,1
35796,8,1,1,0
45804,10,1,1,0
3866,12,0,1,0
21107,7,1,0,0
47054,11,1,0,1
7037,2,0,0,0
10399,20,0,1,0
28983,20,1,0,1
48706,3,0,0,0
48130,13,0,0,1
27841,2,1,1,0
40642,12,1,1,1
34982,13,1,0,1
3518,3,1,1,0
43574,7,0,0,0
37205,3,0,0,0
36496,10,1,0,0
21700,8,0,0,0
22434,14,1,1,1
16183,12,0,0,0
20877,2,0,0,0
46979,10,1,1,0
47404,18,0,0,1
43769,15,1,1,1
12670,19,1,0,0
25521,14,0,0,1
9106,4,0,0,0
4349,15,0,0,0
41131,5,0,0,0
33687,1,0,1,0
42271,7,0,1,0
46291,18,0,0,1
29552,17,1,0,1
26958,8,1,1,0
17449,19,0,0,0
26140,2,0,1,0
25547,5,0,0,0
22870,3,1,1,0
11795,8,1,0,0
15750,10,0,0,0
11863,1,1,1,0
11273,10,0,1,0
29407,8,1,0,0
41158,15,1,0,1
22811,18,1,0,1
44883,12,1,1,1
29090,2,1,0,0
43839,10,1,0,0
1702,14,1,1,0
7704,5,1,0,0
43858,16,1,0,1
28164,19,0,1,1
23538,18,1,1,1
23964,14,1,0,1
9913,11,1,0,0
8684,11,1,0,0
32502,14,1,0,1
12677,16,0,0,0
28098,20,1,0,1
7729,15,1,0,0
12517,16,0,1,0
35286,18,0,0,1
2118,12,1,1,0
42318,4,1,1,0
34290,10,0,1,0
41267,20,1,1,1
2140,12,0,1,0
13758,10,1,0,0
42835,6,0,0,0
29596,18,0,0,1
48173,3,0,1,0
48562,15,1,0,1
40422,1,1,1,0
15026,14,1,1,0
28277,12,0,1,1
2765,10,0,1,0
30146,1,0,0,0
28535,19,0,1,1
1834,14,1,0,0
44778,18,0,0,1
33150,15,0,0,1
34978,19,0,1,1
14024,18,0,0,0
30906,3,1,1,0
15897,3,1,0,0
27533,15,0,0,1
32540,10,1,0,0
33118,10,1,1,0
16047,4,0,1,0
4278,8,0,1,0
37856,7,0,0,0
2834,8,0,0,0
40600,5,1,1,0
18469,16,1,0,0
32414,13,0,0,1
21804,16,1,1,1
9478,5,0,0,0
32479,17,0,1,1
28006,19,0,0,1
6198,4,0,0,0
3873,11,1,0,0
41685,15,0,1,1
42430,9,1,1,0
32158,20,0,1,1
29155,12,0,1,1
4662,14,0,1,0
32854,12,1,0,1
3416,2,0,0,0
24622,6,1,1,0
44948,7,0,1,0
11126,13,1,1,0
20316,2,1,0,0
4840,9,0,1,0
14919,8,0,1,0
8253,5,0,0,0
5813,6,0,1,0
48960,7,0,0,0
37839,18,1,1,1
15583,2,0,0,0
8730,19,0,0,0
2430,2,0,0,0
49888,2,1,0,0
18193,19,0,0,0
19935,10,0,0,0
40297,16,0,1,1
31281,17,0,0,1
27982,1,0,0,0
42741,8,0,1,0
43093,6,0,0,0
38855,4,1,0,0
32158,4,1,1,0
35992,7,1,0,0
11044,14,0,0,0
46232,8,1,0,0
37041,17,1,1,1
10813,9,0,0,0
14222,16,0,0,0
11284,10,0,1,0
35130,10,0,0,0
36905,11,1,1,1
21620,12,1,1,1
48638,3,1,0,0
48092,4,1,1,0
25604,6,1,0,0
43979,2,0,1,0
6789,10,1,0,0
17260,3,0,0,0
29073,15,1,1,1
1535,2,1,0,0
24900,9,0,0,0
4382,15,0,1,0
3029,8,1,0,0
7980,19,1,1,0
38351,14,0,1,1
45221,14,0,0,1
42077,11,0,0,1
13051,11,1,0,0
23080,8,0,1,0
21075,11,0,0,1
1138,4,1,1,0
5309,8,0,1,0
47199,17,0,1,1
41836,19,0,1,1
11045,14,1,1,0
22385,4,1,0,0
27254,11,0,1,1
3013,2,0,0,0
9988,4,0,0,0
44121,6,1,0,0
10888,10,1,1,0
12143,16,1,0,0
38413,13,1,1,1
17536,3,1,1,0
33395,13,0,1,1
23144,19,1,1,1
15446,6,0,0,0
9719,1,1,0,0
13622,5,0,0,0
24455,3,1,1,0
22989,17,0,1,1
20861,2,1,1,0
46818,7,0,0,0
9201,16,1,0,0
47343,5,1,1,0
33797,7,1,1,0
4044,18,1,0,0
15810,11,0,0,0
18815,15,0,0,0
36747,3,0,1,0
11895,19,1,0,0
32100,9,0,1,0
47002,4,0,0,0
43208,6,1,0,0
45834,8,1,1,0
10014,8,1,1,0
18847,1,1,1,0
47795,10,1,0,0
42245,12,0,0,1
22178,4,0,0,0
48211,14,1,0,1
44288,15,0,0,1
9129,4,0,0,0
40268,8,1,1,0
34878,6,0,0,0
7018,17,1,0,0
42176,12,0,1,1
33655,9,1,1,0
27333,15,1,0,1
10737,18,1,1,0
40038,15,0,1,1
2113,2,0,0,0
36262,1,0,0,0
5033,1,1,1,0
10150,9,0,0,0
41471,4,0,0,0
21972,11,0,1,1
35853,20,1,1,1
4978,12,0,1,0
44839,15,0,1,1
9626,13,0,0,0
33818,20,1,0,1
44508,20,1,0,1
14779,11,1,1,0
39677,4,0,1,0
34880,14,0,1,1
44255,15,1,0,1
24868,16,1,0,1
33481,15,1,1,1
48930,10,0,0,0
16463,4,1,1,0
43183,3,1,1,0
17618,15,1,1,0
45407,6,1,1,0
43918,14,1,1,1
3827,3,1,1,0
42537,5,0,0,0
33788,18,1,0,1
45700,3,0,1,0
5830,19,0,0,0
49864,11,1,1,1
15710,10,1,0,0
28103,17,1,1,1
47555,12,1,0,1
3454,4,1,0,0
27953,2,0,0,0
7410,8,0,1,0
47403,10,1,1,0
20032,6,1,0,0
29302,10,1,1,0
7138,10,1,0,0
37000,3,1,0,0
14894,12,0,0,0
37201,15,1,1,1
23925,2,0,0,0
44345,5,0,0,0
36802,20,1,1,1
2066,4,1,1,0
11393,6,0,1,0
1693,13,1,1,0
14119,11,0,1,0
43850,7,1,1,0
34148,11,1,0,1
42805,1,0,0,0
13317,6,1,1,0
25141,3,1,0,0
19698,15,0,0,0
14499,18,0,0,0
17376,15,0,1,0
38613,20,0,1,1
24189,4,0,0,0
42815,1,1,1,0
15094,14,0,1,0
24976,1,1,1,0
1314,1,0,0,0
19754,20,1,0,0
17482,19,1,0,0
8809,16,1,0,0
31547,18,1,1,1
44349,11,0,0,1
6095,12,0,1,0
1452,20,0,0,0
34362,6,0,0,0
26457,13,1,0,1
10142,9,1,1,0
44785,15,1,1,1
1060,16,1,0,0
22487,15,1,0,1
6345,20,1,1,0
28842,6,1,0,0
17388,7,0,0,0
31699,6,1,1,0
44160,4,0,0,0
15964,12,0,0,0
45325,1,0,0,0
18504,14,0,1,0
31360,18,0,0,1
35295,4,1,0,0
41986,19,0,0,1
27205,20,1,1,1
22259,13,0,1,1
47374,6,0,1,0
23740,19,0,0,1
16550,15,0,1,0
3185,6,0,0,0
37273,1,1,1,0
27327,17,0,1,1
20577,3,0,0,0
29260,3,0,1,0
16059,19,1,1,0
37613,10,0,0,0
14367,10,0,0,0
48718,16,0,0,1
39601,3,1,1,0
786,6,1,0,0
25608,12,0,0,1
44362,6,1,1,0
25270,6,1,1,0
48496,11,0,0,1
37867,10,1,1,0
42294,2,0,0,0
30144,3,0,0,0
494,14,0,1,0
10600,19,1,1,0
7588,10,0,0,0
19787,15,0,1,0
3503,7,0,1,0
39955,10,1,0,0
2771,7,0,0,0
18194,15,1,0,0
18520,11,1,1,0
14703,18,1,1,0
48337,10,0,0,0
42849,13,0,0,1
20480,8,0,0,0
37798,12,1,1,1
15075,15,1,0,0
15355,13,0,1,0
25703,18,0,0,1
16560,10,0,1,0
29656,6,0,0,0
1068,2,0,0,0
45496,4,0,0,0
47067,7,1,0,0
15532,8,0,1,0
16261,7,0,1,0
15730,1,0,1,0
16334,8,0,0,0
18842,1,1,1,0
26405,7,0,1,0
13464,15,0,0,0
47596,1,1,0,0
18398,13,1,1,0
1683,18,1,1,0
41099,19,1,0,1
49462,10,0,1,0
6276,5,0,1,0
47023,12,0,1,1
42679,5,0,0,0
9285,10,0,1,0
4485,19,1,0,0
16336,14,1,1,0
10102,12,1,0,0
23555,15,0,0,1
30724,8,1,1,0
39893,7,1,1,0
8364,16,0,0,0
29808,7,1,1,0
20975,1,1,0,0
25531,5,0,1,0
4414,12,1,0,0
41155,8,1,0,0
8574,10,1,0,0
39771,3,1,1,0
41032,14,0,1,1
35147,1,0,0,0
41836,10,1,1,0
163,2,0,0,0
25946,19,1,1,1
33707,19,0,1,1
6834,4,1,1,0
43721,1,1,1,0
46687,4,0,1,0
36726,20,0,0,1
3122,17,1,0,0
15637,20,0,1,0
31350,13,1,0,1
44680,8,0,0,0
46482,11,0,1,1
9531,3,0,1,0
25205,14,1,0,1
5139,18,1,0,0
8956,9,0,0,0
18339,20,1,0,0
21003,20,0,1,1
15734,3,1,1,0
3280,19,0,1,0
14299,18,0,1,0
23578,16,1,1,1
20266,19,0,1,1
37647,13,1,0,1
3067,10,0,0,0
18800,2,0,1,0
25124,5,0,0,0
4342,17,0,0,0
1610,18,1,1,0
38388,17,0,0,1
15759,6,0,1,0
33238,8,1,1,0
11920,11,1,0,0
43861,1,1,1,0
240,1,0,0,0
22381,7,1,1,0
49645,10,0,0,0
13544,17,0,0,0
39284,20,1,1,1
10473,19,1,0,0
27236,10,1,0,0
39908,17,0,1,1
31533,10,1,1,0
38020,17,1,1,1
37445,3,0,1,0
1926,1,1,0,0
8946,10,0,0,0
17931,6,1,1,0
38665,10,1,1,0
19379,13,1,1,0
38683,9,0,1,0
12356,3,1,0,0
19551,1,1,1,0
36509,6,1,1,0
17885,5,0,1,0
5250,1,0,1,0
1292,20,0,0,0
36385,18,1,0,1
16180,15,1,1,0
12149,11,0,1,0
32431,2,1,0,0
34513,17,0,1,1
4431,17,1,0,0
314,1,1,0,0
4793,16,1,1,0
23434,12,1,1,1
39777,4,0,0,0
28489,1,1,1,0
28613,19,0,0,1
10022,11,1,1,0
48073,9,1,0,0
34686,13,0,1,1
39932,9,1,0,0
28858,11,0,0,1
9051,6,1,0,0
38430,3,0,0,0
39423,6,0,1,0
26795,12,0,1,1
775,18,0,1,0
17704,5,1,0,0
27804,3,0,0,0
36026,5,1,0,0
22726,7,1,1,0
21934,3,0,1,0
12802,13,0,0,0
8397,1,0,1,0
22493,6,0,0,0
35982,15,0,1,1
33849,5,0,0,0
17312,7,1,1,0
25739,2,1,1,0
24775,4,0,0,0
26116,6,1,0,0
17458,4,0,0,0
12857,17,1,0,0
38526,17,1,1,1
44560,1,0,1,0
7985,18,0,0,0
41770,9,0,1,0
36424,10,1,0,0
30652,11,1,1,1
30712,18,0,1,1
32949,4,0,0,0
19831,4,1,0,0
49182,13,1,1,1
13361,11,0,0,0
40004,17,0,0,1
41518,18,0,1,1
35979,1,0,1,0
17145,15,0,1,0
47338,5,0,1,0
25334,2,0,1,0
36684,3,1,1,0
34770,3,1,0,0
33425,19,1,0,1
2347,20,1,0,0
23315,11,1,1,1
17583,20,0,0,0
11555,14,0,1,0
16276,3,0,0,0
32567,3,1,0,0
44874,7,1,1,0
43324,7,0,0,0
45428,19,1,1,1
35753,15,1,1,1
488,18,0,0,0
33826,15,0,1,1
10392,7,0,0,0
19981,11,0,0,0
40358,13,1,1,1
17117,19,1,0,0
15679,13,0,1,0
9632,3,1,1,0
32366,15,1,0,1
10018,4,0,0,0
16433,9,1,0,0
33867,3,1,0,0
43411,8,0,1,0
12599,20,0,1,0
7625,16,1,0,0
12405,18,0,1,0
44460,7,0,1,0
24879,14,1,0,1
1782,12,0,0,0
29198,10,1,0,0
3897,14,1,0,0
11877,2,1,1,0
17313,11,0,1,0
11484,9,0,1,0
7413,9,0,1,0
2972,8,0,1,0
24607,11,0,0,1
36292,10,0,1,0
14567,12,0,0,0
17982,1,1,1,0
29858,10,0,1,0
13030,1,1,0,0
32437,12,1,1,1
42994,16,1,1,1
48582,19,0,1,1
17024,1,1,0,0
2143,14,0,0,0
20852,15,0,0,1
11678,4,1,1,0
19058,5,1,1,0
28616,9,0,1,0
35334,18,1,0,1
44098,5,0,0,0
45175,17,0,0,1
2680,10,1,1,0
46629,8,0,1,0
34681,6,1,0,0
41626,18,0,1,1
2978,4,1,1,0
3627,20,0,0,0
14605,1,0,0,0
41634,20,1,1,1
45461,17,1,1,1
29611,14,1,1,1
16403,17,1,1,0
27912,20,1,0,1
321,17,0,1,0
31995,15,1,0,1
4312,1,1,0,0
25454,18,0,0,1
16281,3,1,0,0
18847,18,1,1,0
43720,13,1,1,1
14011,13,0,1,0
33563,17,0,1,1
11966,12,1,0,0
24703,16,1,1,1
20964,18,0,1,1
19745,7,0,1,0
42277,16,0,0,1
21737,8,1,0,0
42835,16,1,1,1
7073,5,1,0,0
35093,9,1,1,0
7107,18,1,1,0
39271,2,0,1,0
42355,11,1,0,1
2925,1,1,0,0
40003,14,1,0,1
19263,4,1,0,0
45204,10,0,0,0
7754,9,0,0,0
16705,18,1,1,0
44638,10,1,0,0
9944,2,0,1,0
19483,12,1,0,0
4043,15,1,0,0
12169,1,1,1,0
5221,18,1,0,0
36494,12,0,0,1
27251,18,0,1,1
8813,1,1,1,0
45446,12,1,1,1
3660,9,1,1,0
13121,1,0,0,0
25253,12,0,0,1
23323,1,0,1,0
20163,9,0,1,0
10494,11,1,1,0
22466,1,0,0,0
24002,10,1,1,0
27537,18,1,0,1
29130,13,0,1,1
48218,4,0,0,0
12065,8,1,0,0
36600,8,0,0,0
21419,3,0,0,0
15369,4,1,0,0
1031,5,1,0,0
31929,2,0,0,0
31476,10,1,1,0
28647,6,1,1,0
13921,4,1,0,0
20652,5,0,0,0
665,8,0,0,0
27735,5,0,0,0
20886,14,1,0,1
23438,20,0,0,1
15744,3,0,0,0
48655,15,1,0,1
21480,1,0,0,0
43337,6,0,1,0
48845,20,0,0,1
10988,3,0,0,0
16009,19,1,1,0
43656,15,1,0,1
24436,19,1,1,1
18522,6,1,1,0
39253,14,1,0,1
4705,6,0,1,0
4920,11,1,0,0
44096,10,1,0,0
42527,1,1,0,0
29296,12,1,1,1
40714,10,1,0,0
3005,20,0,0,0
26433,1,0,1,0
8850,13,0,0,0
46421,16,1,0,1
3190,10,1,1,0
19094,17,0,0,0
35986,16,1,0,1
42895,18,1,0,1
22142,16,1,1,1
26671,19,0,0,1
29836,6,0,1,0
33296,2,0,1,0
46397,15,1,0,1
18787,1,0,1,0
14545,19,1,0,0
16062,12,1,1,0
18029,5,1,0,0
37580,6,0,0,0
31134,9,0,1,0
26229,10,0,0,0
39840,9,1,0,0
34134,9,0,1,0
32459,11,0,0,1
1468,15,1,1,0
34120,9,0,1,0
7688,19,1,0,0
47799,8,1,1,0
49803,6,1,1,0
34851,17,1,0,1
13661,13,1,1,0
31350,3,1,1,0
1198,4,0,0,0
25781,19,0,0,1
28814,14,0,1,1
32459,11,1,0,1
19522,3,1,1,0
4816,7,1,0,0
43508,5,0,0,0
12991,17,0,1,0
31904,1,0,0,0
47590,16,0,1,1
7471,16,0,1,0
45731,10,1,1,0
36504,4,1,1,0
9878,20,1,0,0
28490,16,1,0,1
35003,17,0,0,1
23703,20,1,0,1
40084,19,1,1,1
48298,15,1,0,1
25062,4,0,1,0
25725,9,0,1,0
296,10,0,1,0
31318,9,1,0,0
8586,9,1,0,0
3656,13,0,1,0
29028,4,1,1,0
2679,10,1,1,0
3937,16,0,0,0
7198,2,1,0,0
41255,7,1,1,0
28867,1,0,0,0
15895,7,1,0,0
27770,16,0,0,1
5903,12,1,0,0
28911,19,1,1,1
41561,1,0,0,0
13617,11,1,0,0
35048,13,1,1,1
31294,8,0,0,0
322,1,1,0,0
12887,19,1,1,0
39159,20,0,1,1
2729,13,0,1,0
21203,20,1,1,1
46696,15,1,1,1
23289,3,0,1,0
